iteration,frame_index_zero_based,center_x,center_y
0,158,1207.0848388671875,541.6961059570312
0,159,1206.1055908203125,538.3029174804688
0,160,1204.4129638671875,534.9104614257812
0,161,1202.460205078125,532.6072387695312
0,162,1200.233642578125,529.7166137695312
0,163,1199.020751953125,526.289306640625
0,164,1197.4334716796875,522.7471923828125
0,165,1195.321044921875,520.2937622070312
0,166,1192.968994140625,517.8265380859375
0,167,1191.3701171875,514.6461181640625
0,168,1189.8621826171875,511.3576965332031
0,169,1187.5963134765625,508.99713134765625
0,170,1185.1630859375,507.2332763671875
0,171,1183.065185546875,504.6622009277344
0,172,1181.482666015625,501.91973876953125
0,173,1178.9554443359375,499.8410339355469
0,174,1176.401611328125,498.8104553222656
0,175,1173.769287109375,496.9513244628906
0,176,1171.99755859375,494.7892761230469
0,177,1169.3328857421875,492.9853820800781
0,178,1166.6883544921875,492.3990783691406
0,179,1163.772216796875,491.2497863769531
0,180,1161.81396484375,489.5519104003906
0,181,1159.2489013671875,487.9251708984375
0,182,1156.515625,487.4545593261719
0,183,1153.415283203125,486.6972351074219
0,184,1151.13134765625,485.1031494140625
0,185,1148.692138671875,483.2731018066406
0,186,1145.8760986328125,482.3682556152344
0,187,1142.88427734375,481.5116882324219
0,188,1140.455810546875,479.5205993652344
0,189,1138.4193115234375,477.0316162109375
0,190,1135.75830078125,475.1715393066406
0,191,1133.127197265625,473.75823974609375
0,192,1130.7774658203125,471.1653747558594
0,193,1129.3858642578125,468.0113830566406
0,194,1127.17236328125,465.0535888671875
0,195,1125.062255859375,462.9250183105469
0,196,1123.0694580078125,459.7117919921875
0,197,1122.3797607421875,456.0669250488281
0,198,1121.0565185546875,452.24273681640625
0,199,1119.4993896484375,449.37103271484375
0,200,1117.8909912109375,445.7008056640625
0,201,1117.5748291015625,441.6260070800781
0,202,1117.01171875,437.3547668457031
0,203,1115.9141845703125,434.0404357910156
0,204,1114.6541748046875,430.41375732421875
0,205,1114.4332275390625,426.2506103515625
0,206,1114.321044921875,421.8894348144531
0,207,1113.3250732421875,418.1656494140625
0,208,1112.067138671875,414.7091369628906
0,209,1111.557861328125,410.5586853027344
0,210,1111.572509765625,406.3787536621094
0,211,1110.4735107421875,402.4429016113281
0,212,1109.0096435546875,399.2599792480469
0,213,1108.0001220703125,395.2710266113281
0,214,1107.9556884765625,391.3880920410156
0,215,1107.0125732421875,387.61968994140625
0,216,1105.700927734375,384.8672180175781
0,217,1104.5301513671875,381.3451843261719
0,218,1104.5093994140625,377.7283935546875
0,219,1103.8043212890625,373.8602600097656
0,220,1102.5146484375,370.9848327636719
0,221,1101.1383056640625,367.5711364746094
0,222,1100.8924560546875,363.82025146484375
0,223,1100.4566650390625,359.8251953125
0,224,1099.2828369140625,356.66998291015625
0,225,1097.941162109375,353.48193359375
0,226,1097.6871337890625,349.7386169433594
0,227,1097.8369140625,345.8461608886719
0,228,1097.040283203125,342.37066650390625
0,229,1095.9600830078125,339.2852478027344
0,230,1095.648193359375,335.3838806152344
0,231,1096.2232666015625,331.5235290527344
0,232,1095.865478515625,327.6730651855469
0,233,1095.1343994140625,324.5615539550781
0,234,1094.8492431640625,320.513427734375
0,235,1095.69287109375,316.55023193359375
0,236,1095.7984619140625,312.3487243652344
0,237,1095.3773193359375,309.15740966796875
0,238,1095.1396484375,305.2565612792969
0,239,1096.159912109375,301.47210693359375
0,240,1096.7735595703125,297.3064270019531
0,241,1096.5369873046875,293.89215087890625
0,242,1096.264892578125,290.14483642578125
0,243,1097.1490478515625,286.1767883300781
0,244,1098.108154296875,282.0072021484375
0,245,1098.0921630859375,278.3409118652344
0,246,1097.8271484375,274.7659912109375
0,247,1098.5628662109375,270.6970520019531
0,248,1099.83642578125,266.58941650390625
0,249,1100.005615234375,262.53192138671875
0,250,1099.7108154296875,258.9759521484375
0,251,1100.124267578125,254.6512451171875
0,252,1101.4376220703125,250.48028564453125
0,253,1101.777587890625,246.06143188476562
0,254,1101.5457763671875,242.57460021972656
0,255,1101.6983642578125,238.29794311523438
0,256,1102.98095703125,234.2288818359375
0,257,1103.5989990234375,229.79672241210938
0,258,1103.5084228515625,226.32618713378906
0,259,1103.482421875,222.2001953125
0,260,1104.6968994140625,218.1211395263672
0,261,1105.66748046875,213.66224670410156
0,262,1105.682373046875,209.87632751464844
0,263,1105.5277099609375,205.86917114257812
0,264,1106.44873046875,201.55264282226562
0,265,1107.5777587890625,197.13352966308594
0,266,1107.7073974609375,193.13270568847656
0,267,1107.4912109375,189.43017578125
0,268,1108.170166015625,185.1565704345703
0,269,1109.4844970703125,180.9757537841797
0,270,1109.7706298828125,176.8439483642578
0,271,1109.5677490234375,173.4481201171875
0,272,1109.9547119140625,169.3878936767578
0,273,1111.3399658203125,165.55560302734375
0,274,1111.8135986328125,161.41903686523438
0,275,1111.6036376953125,158.17823791503906
0,276,1111.55029296875,154.17759704589844
0,277,1112.58740234375,150.23463439941406
0,278,1113.0338134765625,145.91929626464844
0,279,1112.7403564453125,142.58680725097656
0,280,1112.3822021484375,138.879638671875
0,281,1113.1307373046875,135.0083770751953
0,282,1113.7750244140625,130.91891479492188
0,283,1113.452392578125,127.45428466796875
0,284,1112.884765625,124.01016998291016
0,285,1113.2425537109375,120.06074523925781
0,286,1113.965087890625,116.03238677978516
0,287,1113.67431640625,112.38665008544922
0,288,1113.0047607421875,109.2413101196289
0,289,1113.0081787109375,105.32951354980469
0,290,1113.8204345703125,101.44036102294922
0,291,1113.655029296875,97.59153747558594
0,292,1113.05908203125,94.62262725830078
0,293,1112.68212890625,90.6810073852539
0,294,1113.337890625,86.76236724853516
0,295,1113.1630859375,82.5930404663086
0,296,1112.3834228515625,79.40869140625
0,297,1111.714111328125,75.62066650390625
0,298,1112.23388671875,71.73159790039062
0,299,1112.3406982421875,67.62232971191406
0,300,1111.718017578125,64.49385070800781
0,301,1110.9908447265625,61.238338470458984
0,302,1111.313720703125,57.647586822509766
0,303,1111.6553955078125,53.806793212890625
0,304,1111.2864990234375,51.150779724121094
6,0,1344.0,896.0
6,1,1343.9847412109375,896.0917358398438
6,2,1344.0751953125,896.0272827148438
6,3,1344.2796630859375,895.8206787109375
6,4,1344.404296875,895.7758178710938
6,5,1344.5802001953125,895.6312866210938
6,6,1344.930908203125,895.3107299804688
6,7,1345.1903076171875,895.122314453125
6,8,1345.447509765625,894.92724609375
6,9,1345.8641357421875,894.4715576171875
6,10,1346.1827392578125,894.0670166015625
6,11,1346.455078125,893.7514038085938
6,12,1346.9183349609375,893.1715087890625
6,13,1347.34619140625,892.5478515625
6,14,1347.6654052734375,892.102294921875
6,15,1348.168701171875,891.4569091796875
6,16,1348.7802734375,890.6984252929688
6,17,1349.262939453125,890.181884765625
6,18,1349.8310546875,889.5253295898438
6,19,1350.64892578125,888.7115478515625
6,20,1351.3243408203125,888.0966186523438
6,21,1351.9700927734375,887.4774169921875
6,22,1352.9241943359375,886.6570434570312
6,23,1353.7730712890625,885.9533081054688
6,24,1354.4395751953125,885.3787231445312
6,25,1355.3477783203125,884.5213623046875
6,26,1356.4193115234375,883.7632446289062
6,27,1357.2244873046875,883.2214965820312
6,28,1358.2080078125,882.498046875
6,29,1359.4678955078125,881.6820068359375
6,30,1360.4417724609375,881.1029052734375
6,31,1361.3555908203125,880.3925170898438
6,32,1362.6793212890625,879.4903564453125
6,33,1363.79150390625,878.645263671875
6,34,1364.6849365234375,877.9427490234375
6,35,1365.9136962890625,876.9186401367188
6,36,1367.1990966796875,875.789794921875
6,37,1368.1387939453125,874.9348754882812
6,38,1369.110595703125,873.8148803710938
6,39,1370.5811767578125,872.5980834960938
6,40,1371.7421875,871.4744873046875
6,41,1372.6492919921875,870.4812622070312
6,42,1373.968017578125,869.2216186523438
6,43,1375.395263671875,867.7319946289062
6,44,1376.3935546875,866.4511108398438
6,45,1377.310546875,865.1014404296875
6,46,1378.86669921875,863.6998901367188
6,47,1380.3245849609375,862.19287109375
6,48,1381.352294921875,860.941650390625
6,49,1382.4141845703125,859.4970092773438
6,50,1384.1695556640625,858.111083984375
6,51,1385.70751953125,856.6122436523438
6,52,1386.804931640625,855.3976440429688
6,53,1387.90771484375,853.8609619140625
6,54,1389.71728515625,852.3218383789062
6,55,1391.2960205078125,850.493408203125
6,56,1392.4085693359375,849.00390625
6,57,1393.4228515625,847.265380859375
6,58,1395.1646728515625,845.4962768554688
6,59,1396.929931640625,843.4309692382812
6,60,1398.12841796875,841.59765625
6,61,1399.0421142578125,839.7532348632812
6,62,1400.5296630859375,837.6297607421875
6,63,1402.575927734375,835.55322265625
6,64,1403.9888916015625,833.2530517578125
6,65,1404.9405517578125,831.3778686523438
6,66,1406.0037841796875,828.9786987304688
6,67,1407.952880859375,826.6874389648438
6,68,1409.74072265625,823.9408569335938
6,69,1410.7979736328125,821.5015258789062
6,70,1411.4808349609375,819.1173095703125
6,71,1412.6826171875,816.0657958984375
6,72,1414.7403564453125,813.2568359375
6,73,1416.14013671875,809.8238525390625
6,74,1416.8983154296875,807.1266479492188
6,75,1417.4534912109375,804.2533569335938
6,76,1418.801025390625,800.912109375
6,77,1420.806396484375,797.6876831054688
6,78,1421.8912353515625,794.0244140625
6,79,1422.395263671875,791.2056274414062
6,80,1422.788330078125,787.8952026367188
6,81,1424.131103515625,784.32666015625
6,82,1425.7926025390625,780.6286010742188
6,83,1426.3631591796875,776.841796875
6,84,1426.46484375,773.920166015625
6,85,1426.594482421875,770.2605590820312
6,86,1427.7991943359375,766.583984375
6,87,1428.8447265625,762.6131591796875
6,88,1428.8697509765625,759.1301879882812
6,89,1428.51904296875,756.3555297851562
6,90,1428.352294921875,752.6283569335938
6,91,1429.2548828125,749.0048828125
6,92,1429.383544921875,744.9667358398438
6,93,1428.727783203125,741.9418334960938
6,94,1427.7635498046875,739.1499633789062
6,95,1427.314697265625,735.4719848632812
6,96,1427.6353759765625,731.8087768554688
6,97,1426.682861328125,728.0941772460938
6,98,1425.3704833984375,725.6500854492188
6,99,1423.76904296875,722.6434326171875
6,100,1423.13720703125,719.0996704101562
6,101,1422.4151611328125,715.357177734375
6,102,1420.5693359375,712.3988647460938
6,103,1418.5638427734375,710.2506103515625
6,104,1416.59521484375,706.9473266601562
6,105,1415.7149658203125,703.450439453125
6,106,1413.6761474609375,699.987548828125
6,107,1411.3255615234375,697.9230346679688
6,108,1408.6766357421875,695.4883422851562
6,109,1406.876220703125,692.1632080078125
6,110,1405.1182861328125,688.661376953125
6,111,1402.306884765625,686.1463623046875
6,112,1399.4869384765625,684.4257202148438
6,113,1396.627197265625,681.4251098632812
6,114,1394.7939453125,678.0535888671875
6,115,1391.7340087890625,675.050048828125
6,116,1388.660888671875,673.453857421875
6,117,1385.162109375,671.106689453125
6,118,1382.6505126953125,667.8388671875
6,119,1379.7193603515625,664.5384521484375
6,120,1376.15478515625,662.6133422851562
6,121,1372.5068359375,660.9493408203125
6,122,1369.16796875,657.9000244140625
6,123,1366.451904296875,654.5443725585938
6,124,1362.51904296875,652.1514892578125
6,125,1358.794677734375,650.875
6,126,1354.742919921875,648.3092041015625
6,127,1351.826416015625,645.0528564453125
6,128,1347.865234375,642.2705078125
6,129,1343.972412109375,641.07470703125
6,130,1339.713623046875,639.3308715820312
6,131,1336.2957763671875,636.4237060546875
6,132,1332.59814453125,633.5567016601562
6,133,1328.3870849609375,632.2449951171875
6,134,1324.18310546875,631.318603515625
6,135,1320.0887451171875,628.9531860351562
6,136,1316.5623779296875,626.2486572265625
6,137,1311.9796142578125,624.7753295898438
6,138,1307.7525634765625,624.402099609375
6,139,1303.0584716796875,622.7613525390625
6,140,1299.35693359375,620.3530883789062
6,141,1294.592529296875,618.7318725585938
6,142,1290.19921875,618.6226806640625
6,143,1285.256103515625,617.7852172851562
6,144,1281.14013671875,615.708984375
6,145,1276.47607421875,613.903076171875
6,146,1271.77783203125,613.7118530273438
6,147,1266.90576171875,613.4739990234375
6,148,1262.2945556640625,611.6962280273438
6,149,1257.86865234375,609.6502685546875
6,150,1252.8472900390625,609.0828857421875
6,151,1248.141357421875,609.1045532226562
6,152,1243.142578125,607.5778198242188
6,153,1238.90283203125,605.34716796875
6,154,1233.7109375,604.28466796875
6,155,1229.095947265625,604.3646850585938
6,156,1223.8896484375,603.2149658203125
6,157,1219.65185546875,600.9678344726562
6,158,1214.5947265625,599.476318359375
6,159,1209.9779052734375,599.550537109375
6,160,1204.8876953125,599.0604248046875
6,161,1200.4346923828125,597.192626953125
6,162,1195.6580810546875,595.5948486328125
6,163,1190.85986328125,595.7183837890625
6,164,1186.0606689453125,596.05517578125
6,165,1181.2467041015625,594.912353515625
6,166,1176.7608642578125,593.5584716796875
6,167,1171.732177734375,593.9168701171875
6,168,1167.2470703125,595.1422729492188
6,169,1162.1707763671875,595.0320434570312
6,170,1157.8167724609375,594.1351318359375
6,171,1152.6904296875,594.5820922851562
6,172,1148.3729248046875,596.3099365234375
6,173,1143.278076171875,597.131591796875
6,174,1138.884521484375,596.6478271484375
6,175,1133.8187255859375,596.9085083007812
6,176,1129.3887939453125,598.654541015625
6,177,1124.482177734375,599.9976806640625
6,178,1119.8668212890625,599.7075805664062
6,179,1115.0703125,599.4539794921875
6,180,1110.3431396484375,600.72998046875
6,181,1105.7108154296875,602.11083984375
6,182,1100.798828125,601.7647094726562
6,183,1096.2974853515625,600.7617797851562
6,184,1091.239990234375,601.1007080078125
6,185,1086.7816162109375,602.0100708007812
6,186,1081.715087890625,601.3358154296875
6,187,1077.4537353515625,599.5155029296875
6,188,1072.332275390625,598.6464233398438
6,189,1067.911865234375,598.8930053710938
6,190,1062.7935791015625,598.0379028320312
6,191,1058.5213623046875,595.8130493164062
6,192,1053.5771484375,594.0658569335938
6,193,1048.943115234375,593.8564453125
6,194,1043.939208984375,593.26513671875
6,195,1039.4097900390625,591.1416015625
6,196,1034.818359375,589.0571899414062
6,197,1029.9654541015625,588.6967163085938
6,198,1025.3048095703125,588.8051147460938
6,199,1020.3775024414062,587.4347534179688
6,200,1015.9810180664062,585.6412963867188
6,201,1010.8958129882812,585.4462280273438
6,202,1006.4478149414062,586.3615112304688
6,203,1001.2900390625,586.1309814453125
6,204,996.9060668945312,585.0274658203125
6,205,991.719482421875,585.17138671875
6,206,987.3180541992188,586.8016967773438
6,207,982.1974487304688,587.810546875
6,208,977.635498046875,587.4971923828125
6,209,972.5750732421875,587.8668823242188
6,210,968.0892944335938,589.8946533203125
6,211,963.3858642578125,591.8178100585938
6,212,958.6923828125,592.1528930664062
6,213,953.9952392578125,592.44140625
6,214,949.3069458007812,594.376220703125
6,215,944.9943237304688,596.6399536132812
6,216,940.0475463867188,597.313720703125
6,217,935.5745849609375,597.196044921875
6,218,930.578857421875,598.5054931640625
6,219,926.3812866210938,600.5574340820312
6,220,921.3034057617188,601.2371826171875
6,221,916.9568481445312,600.526123046875
6,222,911.8987426757812,600.6873168945312
6,223,907.6184692382812,601.9680786132812
6,224,902.6410522460938,602.3329467773438
6,225,898.2877807617188,600.981201171875
6,226,893.5230102539062,599.8540649414062
6,227,889.053955078125,600.1776123046875
6,228,884.3895263671875,600.2769165039062
6,229,879.8202514648438,598.6123657226562
6,230,875.4415893554688,596.6345825195312
6,231,870.6698608398438,596.2174682617188
6,232,866.2941284179688,596.33837890625
6,233,861.4927978515625,594.8973388671875
6,234,857.3604125976562,592.7324829101562
6,235,852.4412231445312,591.9154663085938
6,236,848.2169799804688,592.2203369140625
6,237,843.248046875,591.4020385742188
6,238,839.0750122070312,589.4845581054688
6,239,834.0621337890625,588.4713134765625
6,240,829.7044677734375,588.9829711914062
6,241,824.7586669921875,589.0112915039062
6,242,820.27783203125,587.6575317382812
6,243,815.3875122070312,586.6859741210938
6,244,810.757080078125,587.4634399414062
6,245,806.1011962890625,588.43603515625
6,246,801.2777709960938,587.95751953125
6,247,796.6287841796875,587.316162109375
6,248,791.7565307617188,588.4483032226562
6,249,787.48828125,590.3049926757812
6,250,782.4432373046875,590.9301147460938
6,251,777.8931884765625,590.80908203125
6,252,772.8059692382812,592.2418823242188
6,253,768.7155151367188,594.7102661132812
6,254,763.69482421875,596.3329467773438
6,255,759.1362915039062,596.6617431640625
6,256,753.9998779296875,597.9910278320312
6,257,749.8279418945312,600.57275390625
6,258,745.03564453125,602.7432861328125
6,259,740.2908935546875,603.2117919921875
6,260,735.2579345703125,603.813720703125
6,261,730.64111328125,605.8338623046875
6,262,726.060546875,607.8551635742188
6,263,720.94677734375,608.1368408203125
6,264,716.0581665039062,607.7161254882812
6,265,710.8583374023438,608.6875
6,266,706.3147583007812,610.1824951171875
6,267,700.8922729492188,610.2683715820312
6,268,696.0663452148438,609.1984252929688
6,269,690.5416870117188,609.2833251953125
6,270,685.8497924804688,610.4411010742188
6,271,680.26318359375,610.7091064453125
6,272,675.26806640625,609.5579223632812
6,273,669.6129150390625,609.0985107421875
6,274,664.5947875976562,610.1336669921875
6,275,659.0918579101562,610.9706420898438
6,276,653.699462890625,610.3097534179688
6,277,648.0889282226562,609.83837890625
6,278,647.284912109375,609.9218139648438
19,0,1344.0,896.0
19,1,1343.9840087890625,896.0932006835938
19,2,1344.0743408203125,896.0319213867188
19,3,1344.2818603515625,895.8236083984375
19,4,1344.402099609375,895.7862548828125
19,5,1344.5716552734375,895.64453125
19,6,1344.9290771484375,895.302978515625
19,7,1345.1754150390625,895.1077880859375
19,8,1345.4022216796875,894.9067993164062
19,9,1345.8360595703125,894.4263916015625
19,10,1346.14892578125,894.015625
19,11,1346.3922119140625,893.733154296875
19,12,1346.885498046875,893.1497802734375
19,13,1347.3287353515625,892.5130615234375
19,14,1347.60595703125,892.1412353515625
19,15,1348.081787109375,891.486328125
19,16,1348.7088623046875,890.6777954101562
19,17,1349.13525390625,890.2747802734375
19,18,1349.5836181640625,889.6852416992188
19,19,1350.504638671875,888.8367309570312
19,20,1351.122314453125,888.162841796875
19,21,1351.4818115234375,887.671142578125
19,22,1352.207763671875,886.757080078125
19,23,1353.1519775390625,885.5829467773438
19,24,1353.6201171875,884.733642578125
19,25,1353.788330078125,883.9264526367188
19,26,1354.4364013671875,882.6014404296875
19,27,1355.5184326171875,881.0032348632812
19,28,1355.74853515625,879.3748168945312
19,29,1355.6888427734375,878.3218383789062
19,30,1355.5955810546875,876.318603515625
19,31,1356.6302490234375,874.2109985351562
19,32,1357.121826171875,871.4999389648438
19,33,1356.776123046875,869.3662109375
19,34,1356.11962890625,867.2858276367188
19,35,1356.037353515625,864.1773681640625
19,36,1356.9586181640625,861.0521850585938
19,37,1356.6380615234375,857.4321899414062
19,38,1355.8038330078125,854.8157958984375
19,39,1354.798828125,851.4982299804688
19,40,1354.9666748046875,847.652587890625
19,41,1355.36767578125,843.552978515625
19,42,1354.390625,839.6727294921875
19,43,1353.1131591796875,836.6206665039062
19,44,1352.087158203125,832.373291015625
19,45,1352.450439453125,828.0865478515625
19,46,1352.064208984375,823.4089965820312
19,47,1350.642333984375,819.7261352539062
19,48,1349.0506591796875,816.25048828125
19,49,1348.1943359375,811.6397705078125
19,50,1348.3363037109375,807.0975952148438
19,51,1346.942138671875,802.5091552734375
19,52,1345.133056640625,799.3115234375
19,53,1343.1517333984375,795.3858032226562
19,54,1342.4188232421875,790.8310546875
19,55,1341.6378173828125,786.1707763671875
19,56,1339.4146728515625,782.3750610351562
19,57,1337.1029052734375,779.4985961914062
19,58,1334.97509765625,775.2792358398438
19,59,1334.125,770.8897705078125
19,60,1331.935791015625,766.5684204101562
19,61,1329.2435302734375,763.8113403320312
19,62,1326.3045654296875,760.6524047851562
19,63,1324.384521484375,756.4688720703125
19,64,1322.6373291015625,752.1978149414062
19,65,1319.469970703125,748.9791870117188
19,66,1316.3321533203125,746.7291259765625
19,67,1313.2506103515625,743.0584106445312
19,68,1311.3990478515625,739.00830078125
19,69,1308.161865234375,735.34619140625
19,70,1304.7137451171875,733.2847290039062
19,71,1300.9666748046875,730.5007934570312
19,72,1298.3502197265625,726.6952514648438
19,73,1295.3729248046875,722.8937377929688
19,74,1291.4696044921875,720.59619140625
19,75,1287.5469970703125,718.7088012695312
19,76,1283.9547119140625,715.3370971679688
19,77,1281.1129150390625,711.662841796875
19,78,1276.869873046875,709.0579833984375
19,79,1272.8486328125,707.7451782226562
19,80,1268.5167236328125,705.1336669921875
19,81,1265.3724365234375,701.767333984375
19,82,1261.064453125,698.9696044921875
19,83,1256.7142333984375,697.8536987304688
19,84,1252.0181884765625,696.17431640625
19,85,1248.2186279296875,693.2153930664062
19,86,1244.1107177734375,690.3819580078125
19,87,1239.4359130859375,689.2639770507812
19,88,1234.83544921875,688.4825439453125
19,89,1230.4256591796875,686.0962524414062
19,90,1226.62158203125,683.3433227539062
19,91,1221.7010498046875,681.9490966796875
19,92,1217.157470703125,681.5750122070312
19,93,1212.2523193359375,679.7116088867188
19,94,1208.4517822265625,677.0101928710938
19,95,1203.538818359375,675.212158203125
19,96,1199.020751953125,674.9432983398438
19,97,1194.0130615234375,673.7590942382812
19,98,1189.954833984375,671.2601318359375
19,99,1185.33837890625,669.1160888671875
19,100,1180.63525390625,668.7139892578125
19,101,1175.7620849609375,668.2031860351562
19,102,1171.3033447265625,666.0927734375
19,103,1167.0980224609375,663.8047485351562
19,104,1162.11865234375,663.1174926757812
19,105,1157.42578125,663.1112670898438
19,106,1152.4873046875,661.489501953125
19,107,1148.39892578125,659.207275390625
19,108,1143.2579345703125,658.1739501953125
