elapsed,center_x_L,center_y_L,head_x_L,head_y_L,distance_L,heading_rad,velocity_x_U,velocity_y_U,local_center_x_L,local_center_y_L,frame_origin_x_L,frame_origin_y_L,force_x_L2,force_y_L2,moment_z_L3,local_flow_x_U,local_flow_y_U,phi1_rad,phi2_rad,phi_dot1,phi_dot2,phi_ddot1,phi_ddot2,heading_reference_rad,heading_error_rad,heading_rate_rad_per_T,filtered_heading_error_rad,filtered_heading_rate_rad_per_T,feedback_scale,scheduled_asymmetry1,scheduled_asymmetry2,applied_asymmetry1,applied_asymmetry2,commanded_bias_rad,commanded_asymmetry,raw_commanded_asymmetry,phase_authority_weight,heading_update_index
0.005499999970197678,21.0,14.0,20.575220108032227,13.741012573242188,12.327688217163086,0.5061454772949219,0.0,0.0,1.5,1.5,19.5,12.5,-0.0,0.0,-0.0,0.0,0.0,0.13906734647944724,-0.1400534553650431,-0.10163521511419993,-0.07765731051111131,-18.479130120894713,-14.11951107852828,0.5061454772949219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.010999999940395355,20.999984741210938,14.000025749206543,20.575098037719727,13.741193771362305,12.32763671875,0.5062745213508606,-0.005740572698414326,0.009492053650319576,1.4999847412109375,1.500025749206543,19.5,12.5,-0.00048827488023492,0.027591384302057955,0.013767405632921986,3.131976631422077e-6,-1.1020304662194472e-5,0.13795058120558995,-0.1406269858581715,-0.2030482327106553,-0.10427827204293376,-18.438730571994977,-4.840174850194708,0.5061454772949219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.016499999910593033,20.99993324279785,14.000112533569336,20.574962615966797,13.741390228271484,12.327576637268066,0.5067275166511536,-0.013060194440186024,0.022184673696756363,1.4999332427978516,1.500112533569336,19.5,12.5,-0.00024793900188700875,0.02074766097989423,0.010443898747834428,1.1598394232020441e-5,-4.1106957763699956e-5,0.13627945351966458,-0.14119188765102902,-0.30384139908737146,-0.10270941743973047,-18.32603034961353,0.28524629303714355,0.5061454772949219,-0.00012904405593872073,0.04691944643855095,-0.00012904405593872076,0.04691944643855095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.02199999988079071,20.999845504760742,14.000262260437012,20.5748291015625,13.741576194763184,12.327515602111816,0.5075592994689941,-0.018586669117212296,0.03211519494652748,1.4998455047607422,1.5002622604370117,19.5,12.5,7.973507255100432e-6,0.007516235937811094,0.003970783784449532,2.4467098987981245e-5,-9.141592527322977e-5,0.1340595288540785,-0.14167868310788176,-0.40362266865726537,-0.08850826536190505,-18.14204911101257,2.5820276645046976,0.5061454772949219,-0.0005820393562316895,0.11780643463134766,-0.0005820393562316895,0.11780643463134766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.027499999850988388,20.99973487854004,14.000455856323242,20.574703216552734,13.741748809814453,12.3274564743042,0.508722722530365,-0.021973121911287308,0.038314446806907654,1.499734878540039,1.5004558563232422,19.5,12.5,6.273719765078137e-5,0.001468658416364729,0.001012930871388641,4.3938791378229554e-5,-0.0001568821406134341,0.13129848794798746,-0.14201775640985212,-0.5020074401912787,-0.06164969160139243,-17.88814037584027,4.883377073827018,0.5061454772949219,-0.0014138221740722654,0.18466201424598694,-0.0014138221740722654,0.18466201424598694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.032999999821186066,20.99960708618164,14.000678062438965,20.57457733154297,13.741912841796875,12.327394485473633,0.510155439376831,-0.024236008524894714,0.04243617504835129,1.4996070861816406,1.5006780624389648,19.5,12.5,3.0547709795624746e-5,0.001688354034020499,0.0010986426816373435,6.919838084419122e-5,-0.0002317484367307949,0.12800609003822447,-0.1421162113923368,-0.598617805018764,-0.017900906003302193,-17.565520972905208,7.954324697299561,0.5061454772949219,-0.0025772452354431152,0.23840466141700745,-0.0025772452354431152,0.23840466141700745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.03849999979138374,20.999469757080078,14.000920295715332,20.574453353881836,13.742072105407715,12.327333450317383,0.5118151903152466,-0.026028204709291458,0.04571246728301048,1.4994697570800781,1.500920295715332,19.5,12.5,3.82204586295684e-5,0.002628312116274568,0.001514770064796543,9.67921324732503e-5,-0.0003121954490456486,0.12419414429578572,-0.14187384445499385,-0.6930810478353047,0.044066716119315744,-17.175135150618104,11.266840446981082,0.5061454772949219,-0.00400996208190918,0.2825755178928375,-0.00400996208190918,0.2825755178928375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.04399999976158142,20.99932289123535,14.001179695129395,20.574325561523438,13.742229461669922,12.32726764678955,0.5136733651161194,-0.027553170919418335,0.04846803471446037,1.4993228912353516,1.5011796951293945,19.5,12.5,1.936576499331796e-5,0.0025443800632109614,0.0014348036194601309,0.00012658347629519989,-0.00039525516846043826,0.1198764734465046,-0.14119826451562809,-0.7850310677594314,0.12283271691390113,-16.718185531339547,14.321091131161303,0.5061454772949219,-0.005669713020324707,0.32096439599990845,-0.005669713020324707,0.32096439599990845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.0494999997317791,20.999168395996094,14.00145149230957,20.574195861816406,13.742387771606445,12.327199935913086,0.5157009959220886,-0.02867734804749489,0.050456009805202484,1.4991683959960938,1.5014514923095703,19.5,12.5,-5.052578418659071e-6,0.001219390670773023,0.0007227079895430757,9.834086737572662e-5,-0.0005705324759416022,0.1150688648872709,-0.1400102585332479,-0.8741106518698578,0.21600108887591404,-16.1962881078388,16.939704084882806,0.5061454772949219,-0.007527887821197511,0.35473138093948364,-0.007527887821197511,0.35473138093948364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
0.054999999701976776,20.999008178710938,14.001731872558594,20.574060440063477,13.74255084991455,12.327129364013672,0.517864465713501,-0.02938011847436428,0.051621392369270325,1.4990081787109375,1.5017318725585938,19.5,12.5,-4.295919412639864e-5,0.00014801150861222837,0.00016463845916067036,7.973698858036764e-5,-0.0007335100133834964,0.1097890112931083,-0.13824206810682257,-0.9599733859585525,0.3214891701829879,-15.611406282536532,19.179651250667636,0.5061454772949219,-0.009555518627166748,0.3825947940349579,-0.009555518627166748,0.3825947940349579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1
