case_id,stage,iteration,phase_id,phase_offset_T,ablation,target_reached,termination,episode_duration_T,sampled_duration_T,time_to_capture_T,min_distance_L,final_distance_L,control_effort_accel_sq_T,control_effort_rate_accel_sq,acceleration_saturation_fraction,rate_saturation_fraction,angle_saturation_fraction,mean_body_axis_force,rms_body_axis_force,mean_pressure_body_axis_force,mean_viscous_body_axis_force,rms_lateral_force,rms_yaw_moment,rms_relative_crossflow,rms_bearing,rms_yaw_rate,mean_closing_speed,near_target_rms_bearing,near_target_rms_yaw_rate,near_target_rms_crossflow,mean_phi1_rad,mean_phi2_rad,rms_tail_tangent_rad,sideslip_speed_floor_U,near_target_sample_count,sample_count,common_30T_window_T,common_30T_window_clock_basis,common_30T_window_coverage_tolerance_T,common_30T_coverage_T,common_30T_complete,common_30T_control_effort_accel_sq_T,common_30T_control_effort_rate_accel_sq,common_30T_mean_body_axis_force,common_30T_mean_pressure_body_axis_force,common_30T_mean_viscous_body_axis_force,common_30T_rms_lateral_force,common_30T_rms_yaw_moment,common_30T_rms_relative_crossflow,peak_abs_crossflow_time_T,peak_abs_crossflow_signed_value_U,peak_abs_crossflow_magnitude_U,peak_abs_crossflow_distance_L,peak_abs_crossflow_bearing_rad,peak_abs_yaw_moment_time_T,peak_abs_yaw_moment_signed_value_L2,peak_abs_yaw_moment_magnitude_L2,global_yaw_moment_peak_time_minus_crossflow_peak_time_T,crossflow_response_window_T,crossflow_response_window_clock_basis,crossflow_response_window_coverage_tolerance_T,crossflow_response_window_coverage_T,crossflow_response_window_complete,crossflow_response_lateral_force_rms,crossflow_response_peak_abs_lateral_force,crossflow_response_peak_abs_lateral_force_lag_T,crossflow_response_peak_abs_lateral_force_signed_value,crossflow_response_yaw_moment_rms,crossflow_response_peak_abs_yaw_moment,crossflow_response_peak_abs_yaw_moment_lag_T,crossflow_response_peak_abs_yaw_moment_signed_value,crossflow_response_yaw_rate_rms,crossflow_response_peak_abs_yaw_rate,crossflow_response_peak_abs_yaw_rate_lag_T,crossflow_response_peak_abs_yaw_rate_signed_value,joint1_bias_rad,joint2_bias_rad,tail_tangent_bias_rad,tail_tangent_half_range_amplitude_rad,tail_tangent_centered_rms_amplitude_rad,tail_tangent_rate_rms_rad_per_T,tail_tangent_accel_command_definition,tail_tangent_accel_command_rms_rad_per_T2,tail_tangent_upcrossing_count,tail_tangent_upcrossing_frequency_per_T,curvature_kappa_L_proxy_definition,curvature_kappa_L_gain_per_rad,curvature_joint1_support_start_s_over_L,curvature_joint1_support_end_s_over_L,curvature_joint2_support_start_s_over_L,curvature_joint2_support_end_s_over_L,curvature_smootherstep_transition_supports_overlap,curvature_smootherstep_derivative_supports_overlap,curvature_kappa_L_joint1_max_abs,curvature_kappa_L_joint1_weighted_rms,curvature_kappa_L_joint2_max_abs,curvature_kappa_L_joint2_weighted_rms,curvature_kappa_L_whole_body_max_abs_proxy,curvature_kappa_L_instantaneous_spatial_peak_weighted_rms_proxy,common_30T_kinematic_window_T,common_30T_kinematic_window_clock_basis,common_30T_kinematic_window_coverage_tolerance_T,common_30T_kinematic_coverage_T,common_30T_kinematic_complete,common_30T_tail_tangent_bias_rad,common_30T_tail_tangent_half_range_amplitude_rad,common_30T_tail_tangent_centered_rms_amplitude_rad,common_30T_tail_tangent_accel_command_rms_rad_per_T2,common_30T_tail_tangent_upcrossing_frequency_per_T,common_30T_curvature_kappa_L_joint1_weighted_rms,common_30T_curvature_kappa_L_joint2_weighted_rms,common_30T_curvature_kappa_L_spatial_peak_weighted_rms_proxy,near_target_threshold_L,near_target_entered,near_target_entry_time_T,near_target_duration_T,near_target_control_effort_accel_sq_T,near_target_control_effort_rate_accel_sq,near_target_sideslip_rms_rad,near_target_mean_abs_sideslip_rad,near_target_peak_abs_sideslip_rad,near_target_outcome,diagnostic_closest_approach_time_T,diagnostic_closest_approach_distance_L,diagnostic_closest_approach_bearing_rad,diagnostic_closest_approach_sideslip_rad,diagnostic_closest_approach_closing_speed_L_per_T,control_effort_to_capture_accel_sq_T,control_effort_to_noncapture_termination_accel_sq_T,control_effort_outcome_basis,bearing_steering_available,bearing_steering_raw_contribution_rms,bearing_steering_postclip_contribution_rms,phase_asymmetry_available,phase_asymmetry_raw_contribution_rms,phase_asymmetry_postclip_contribution_rms,response_burst_available,response_burst_raw_contribution_rms,response_burst_postclip_contribution_rms,crossflow_force_assistance_available,crossflow_force_assistance_raw_contribution_rms,crossflow_force_assistance_postclip_contribution_rms,moment_assistance_available,moment_assistance_raw_contribution_rms,moment_assistance_postclip_contribution_rms,speed_release_available,speed_release_raw_contribution_rms,speed_release_postclip_contribution_rms
iteration_7__phase_0__nominal,iteration_7,7,phase_0,0.0,nominal,True,target_reached,36.47053527832031,36.4704998023808,36.47053527832031,0.7485308051109314,0.7485308051109314,48700.19134161687,1335.3310649841358,0.0,0.12260594178856885,0.0,-0.9761089866297605,34.491266037718255,-1.5375001629276122,0.5613911762978517,81.66419198526336,0.23278494272224295,0.29553743389948833,0.41255534623875967,2.1707139459579716,0.3200842560829303,0.30492178232321393,2.4077711090535803,0.3630697933212921,0.038225710042083604,-0.0015565050291692342,0.4177039013736219,0.2,540,6631,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39116.09301708909,1303.869767236303,-0.9418958804664529,-1.4772581094593886,0.5353622289929358,88.07064157104118,0.24571235283065446,0.2845223132883842,29.221435546875,-0.6850401163101196,0.6850401163101196,4.288857936859131,0.2662683129310608,9.635986328125,-2.1662418822059237,2.1662418822059237,-19.58544921875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,44.961463851185094,149.3909398581686,0.0164794921875,-149.3909398581686,0.16256729236137538,0.48582937524975023,0.0164794921875,-0.48582937524975023,2.476913984263924,3.6297225952148438,0.506011962890625,3.6297225952148438,0.038225710042083604,-0.0015565050291692342,0.03666920501291437,0.7285638314577079,0.416091238343786,3.6622229316202106,active_clipped_a1 + active_clipped_a2,34.33316982443497,53,1.442947075274548,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.550855225833777,2.4229884505207093,4.005900878031506,2.3761185932972912,4.550855225833777,3.0217842253093625,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.042486475405201486,0.7238381712134163,0.40903849790335894,33.61259216368579,1.4486844267392838,2.415159770883966,2.359293743560271,3.003787909580682,2.25,True,33.50047302246094,2.969999983906746,4395.143859659159,1479.846425412358,0.2956587977370597,0.2625683479885667,0.5126688256714665,captured_after_logged_entry,36.46502685546875,0.7503118515014648,-0.27915874123573303,-0.42084215148813314,0.3192057291666667,48700.19134161687,,to_capture,True,4.987923126314045,4.987923126314045,False,,,False,,,False,,,False,,,False,,
iteration_7__phase_1__nominal,iteration_7,7,phase_1,6.018518518518519,nominal,True,target_reached,38.67608642578125,38.67599979043007,38.67608642578125,0.7482198476791382,0.7482198476791382,51597.762997622434,1334.1028875067298,0.0,0.12841296928327645,0.0,-0.9668820043635771,46.375429540520166,-1.5246720597763195,0.5577900554127424,109.28779678807176,0.2952373591144966,0.2978739819233917,0.4286010946955751,2.1741264531550293,0.30183695012069,0.31663985217226936,2.3638689422816817,0.3579163527284409,0.043277353984138726,-0.0012046734634029502,0.4206061717010619,0.2,553,7032,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,38748.652807490806,1291.6217602496936,-0.9306702647416554,-1.4513632547790052,0.5206929900373499,122.33276397165925,0.3246277132184849,0.2805639836639214,29.304107666015625,-0.6774003505706787,0.6774003505706787,5.087493419647217,0.345079243183136,9.48748779296875,3.190302729564941,3.190302729564941,-19.816619873046875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,43.27120248931263,122.43045749712846,0.03851318359375,-122.43045749712846,0.1598887150814234,0.4469668359611205,0.0605010986328125,-0.4469668359611205,2.30603512776722,3.621108055114746,0.53900146484375,3.621108055114746,0.043277353984138726,-0.0012046734634029502,0.042072680520735775,0.7322817300403235,0.41849664422408844,3.6661460284373657,active_clipped_a1 + active_clipped_a2,34.26990956591159,56,1.437281091553785,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.538316811437624,2.446806294750432,3.9254838611659713,2.3903215709720707,4.538316811437624,3.0466705621364842,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.055203025702276205,0.7162114779911857,0.40960445091330333,33.3482596435319,1.4433662068393218,2.4371065705616455,2.376970625306031,3.0291576194427736,2.25,True,35.634552001953125,3.0414999835193157,4490.0846937444585,1476.2731277575044,0.29522089864969386,0.2636295964035023,0.48970933583737913,captured_after_logged_entry,38.67059326171875,0.7501034140586853,-0.17447347939014435,-0.33763701065976337,0.3554470486111111,51597.762997622434,,to_capture,True,5.110780577932233,5.110780577932233,False,,,False,,,False,,,False,,,False,,
iteration_7__phase_2__nominal,iteration_7,7,phase_2,12.037037037037038,nominal,True,target_reached,40.82096862792969,40.82099977880716,40.82096862792969,0.7482412457466125,0.7482412457466125,54341.233006157825,1331.207792572731,0.0,0.1337914308811641,0.0,-0.9689844840061641,54.83729995268165,-1.525452686762796,0.5564682027566318,126.36259014717525,0.3271556330878884,0.3024977736855406,0.4848092675455214,2.1765879720030648,0.28592979407700786,0.3385800074016694,2.3369696761400784,0.34096421762320817,0.0495768262390269,-0.0024668528653745254,0.4238567879370058,0.2,539,7422,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,38271.24283188726,1275.7080943962421,-0.9099237502414166,-1.4188510505837832,0.5089273003423667,145.4419916954481,0.3695396241695558,0.2810142890050682,35.618072509765625,0.7046715021133423,0.7046715021133423,3.2337725162506104,-0.2777785360813141,9.025482177734375,3.7767503296245195,3.7767503296245195,-26.59259033203125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,61.1988671535371,165.96495827184026,0.511474609375,165.96495827184026,0.20616187751252824,0.5050030698601518,0.50048828125,-0.5050030698601518,2.1632553775331367,3.515899896621704,0.302490234375,3.515899896621704,0.0495768262390269,-0.0024668528653745254,0.04710997337365237,0.7358473152418895,0.4212306103419001,3.6598486298447885,active_clipped_a1 + active_clipped_a2,34.17306439794183,58,1.4204960023654396,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.717329166978885,2.494265955022247,4.146815079703921,2.434655268896495,4.717329166978885,3.10053486411415,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.0636982015766821,0.7159572093535083,0.4104333538738776,32.828886840619965,1.4217042891505034,2.4984171902086256,2.4374935747806794,3.1010383867733338,2.25,True,37.85643005371094,2.9644999839365482,4391.187058641712,1481.257238129808,0.28980441635964954,0.258245503272177,0.4855079716918124,captured_after_logged_entry,40.815460205078125,0.7520931959152222,-0.4761948585510254,0.17619128009570809,0.7069118923611111,54341.233006157825,,to_capture,True,5.3913054654953685,5.3913054654953685,False,,,False,,,False,,,False,,,False,,
iteration_12__phase_0__nominal,iteration_12,12,phase_0,0.0,nominal,True,target_reached,34.71051025390625,34.71049981191754,34.71051025390625,0.7465069890022278,0.7465069890022278,46985.90723581855,1353.6511283449267,0.0,0.13040722547932182,0.0,-1.0140645191757334,37.38744982775648,-1.5954384973373392,0.5813739781616061,89.5357952139889,0.25304733547114217,0.29862521968511374,0.3903104917829445,2.1987194792205003,0.33630795363296556,0.32243473399657946,2.3458713963514217,0.3519419131213696,0.03541740497232793,0.0029743879491146807,0.42482034153502357,0.2,527,6311,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40009.4863517428,1333.6495450580935,-1.0055983443326053,-1.5679905224549688,0.5623921781223634,95.02104171049557,0.2648292638438671,0.29151283356037094,28.616409301757812,-0.7163864970207214,0.7163864970207214,3.850505828857422,0.29880598187446594,7.5624542236328125,-2.4371462666123307,2.4371462666123307,-21.053955078125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,38.952169661799175,124.63235410979772,0.04400634765625,-124.63235410979772,0.15146845233368758,0.405419962056385,0.04400634765625,-0.405419962056385,2.352964001459411,3.659450054168701,0.52801513671875,3.659450054168701,0.03541740497232793,0.0029743879491146807,0.03839179292144261,0.7346381656105236,0.42308201665659484,3.7204553381226377,active_clipped_a1 + active_clipped_a2,34.87500903449699,50,1.4388523135659745,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.424988826864504,2.434972217593173,3.922155004413996,2.38597391279301,4.424988826864504,3.0383721244442006,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.040538159031865084,0.7313471667471831,0.4191230640036043,34.446812431953184,1.4426240924728577,2.4249170735283454,2.3804671308260916,3.0272495591328337,2.25,True,31.811981201171875,2.898499984294176,4311.450912258307,1487.476603629585,0.29486715609204434,0.2635665130795861,0.5048636576864419,captured_after_logged_entry,34.70501708984375,0.750413179397583,-0.41529014706611633,-0.06639668137077569,0.7111539127423823,46985.90723581855,,to_capture,True,4.710179513439573,4.710179513439573,True,0.7874369702848073,0.7874369702848073,True,0.32495806179301767,0.32495806179301767,False,,,True,0.07145708705857283,0.07145708705857283,True,0.0781201328718027,0.0781201328718027
iteration_12__phase_1__nominal,iteration_12,12,phase_1,6.018518518518519,nominal,True,target_reached,37.174591064453125,37.1744997985661,37.174591064453125,0.7495511770248413,0.7495511770248413,50130.507843237174,1348.5186919763426,0.0,0.13892587660896583,0.0,-1.0004892222431727,53.598401422987095,-1.5723333743323553,0.5718441520891823,125.18318324501317,0.3314628091173815,0.3049962500043551,0.4328477155241619,2.203554086045311,0.3139539174297419,0.3275823324878438,2.3510391901213796,0.364275288510487,0.04304975365436385,0.0034561841262100725,0.42873674872067213,0.2,544,6759,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39462.34436640741,1315.411478880247,-0.9780028103863293,-1.522085642254299,0.5440828318679694,138.23212063065384,0.3615891493022009,0.29242839532040976,34.0560302734375,0.696445643901825,0.696445643901825,2.29175066947937,-0.23117750883102417,8.310638427734375,3.4575662040040243,3.4575662040040243,-25.745391845703125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,49.27062714516118,145.83606895163652,0.15399169921875,145.83606895163652,0.18124606213651404,0.4903707595729543,0.1154937744140625,0.4903707595729543,2.2029229204101113,3.54512882232666,0.3135223388671875,3.54512882232666,0.04304975365436385,0.0034561841262100725,0.04650593778057393,0.7390968565819366,0.42620698897920734,3.719543149893001,active_clipped_a1 + active_clipped_a2,34.68772877502848,53,1.4263849313825965,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.548442457670238,2.475415061269523,3.912922234311636,2.422211567920242,4.548442457670238,3.0858608951781132,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.05817395947624529,0.7286113173065657,0.4204447936047761,33.99274489372504,1.4290158864417193,2.4747297024022576,2.4177080292033994,3.081330448149891,2.25,True,34.182525634765625,2.9919999837875366,4436.176836843069,1482.6794321126188,0.30340106933809285,0.26942152267270825,0.5254221239627003,captured_after_logged_entry,37.169097900390625,0.752753734588623,-0.20710515975952148,0.17525413552572466,0.5969096260387812,50130.507843237174,,to_capture,True,4.948264893976626,4.948264893976626,True,0.8618047871559557,0.8618047871559557,True,0.3566405694552481,0.3566405694552481,False,,,True,0.08674267449796842,0.08674267449796842,True,0.08842775491938815,0.08842775491938815
iteration_12__phase_2__nominal,iteration_12,12,phase_2,12.037037037037038,nominal,True,target_reached,37.7574462890625,37.75749979540706,37.7574462890625,0.7497133612632751,0.7497133612632751,51052.14139372695,1352.1059834564867,0.0,0.14027676620538965,0.0,-1.022558891490934,68.04025082118746,-1.600347171155006,0.5777882796640714,157.61326724660353,0.40493387537012565,0.3036133040781929,0.44077664528912186,2.2129252784944,0.3091463599316983,0.30268723506497014,2.4101670549105476,0.343104044495014,0.04013442809960564,0.0035376006074229163,0.4304555456681107,0.2,545,6865,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39530.69775351609,1317.689925117203,-0.9811018578815002,-1.5292193690801443,0.5481175111986438,175.82794486118516,0.4476091939403965,0.28954252634070027,36.99842834472656,0.7027205228805542,0.7027205228805542,1.1331642866134644,-0.20416614413261414,9.256484985351562,5.705411166338763,5.705411166338763,-27.741943359375,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,31.901878221300244,85.3138046007401,0.4895172119140625,-85.3138046007401,0.14663572817366638,0.35111295851838875,0.4895172119140625,-0.35111295851838875,2.1575625872975475,3.4974331855773926,0.3079986572265625,3.4974331855773926,0.04013442809960564,0.0035376006074229163,0.04367202870702856,0.7418203330417581,0.42823443428225544,3.72679035822636,active_clipped_a1 + active_clipped_a2,34.79759404657799,54,1.4216149354671963,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.598782801299277,2.483549365059546,3.9601340241120977,2.435269701727533,4.598782801299277,3.0989886321250433,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.056500070017373165,0.7282854354147623,0.42146766373209227,33.971388531902605,1.4233631804475033,2.483547549045064,2.4342341962872616,3.0961264239085122,2.25,True,34.760040283203125,2.9974999837577343,4454.128360479751,1485.947751331079,0.29839520984805784,0.2672286880942061,0.4833963578938398,captured_after_logged_entry,37.751953125,0.7514827847480774,-0.4887784719467163,-0.36161430018060287,0.30534755886426596,51052.14139372695,,to_capture,True,4.9913347968387916,4.9913347968387916,True,0.8687659265363022,0.8687659265363022,True,0.3600753641767973,0.3600753641767973,False,,,True,0.09363998354976413,0.09363998354976413,True,0.08872905769306529,0.08872905769306529
iteration_18__phase_0__nominal,iteration_18,18,phase_0,0.0,nominal,True,target_reached,33.946014404296875,33.945999816060066,33.946014404296875,0.7496292591094971,0.7496292591094971,46092.25199538092,1357.811001152907,0.0,0.12961762799740764,0.0,-1.0526375497578309,47.41747061743883,-1.6443843487719763,0.5917467990141454,111.74723762028893,0.3037754753318052,0.3025217071865042,0.386657199056573,2.218631567599268,0.3438157134282583,0.3082092688761171,2.3573355769612503,0.3485819939393678,0.03379024011384424,0.005520477225549958,0.429931259091806,0.2,524,6172,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40226.759378189774,1340.8919792729926,-1.0283530146887359,-1.6045289047530096,0.5761758900642736,118.01915926549886,0.3179927743655259,0.2970997845978958,27.956405639648438,-0.720943808555603,0.720943808555603,3.7959513664245605,0.3030226230621338,6.10491943359375,3.2334792618394204,3.2334792618394204,-21.851486206054688,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,33.68448825207021,81.4294625082396,0.3905181884765625,81.4294625082396,0.13935140212535335,0.3228151579673977,0.3135223388671875,0.3228151579673977,2.3009024959559543,3.664275646209717,0.5390167236328125,3.664275646209717,0.03379024011384424,0.005520477225549958,0.039310717339394195,0.7425156475052737,0.428130301481369,3.75301092615781,active_clipped_a1 + active_clipped_a2,35.17190885038695,49,1.4368754837384112,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.449723286983628,2.4394417745816153,3.959798673693645,2.3935567161855884,4.449723286983628,3.0468995358129805,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.04173045300322128,0.7425156475052737,0.42413157675175717,34.72284228909633,1.4401350569198172,2.4329744618971425,2.3883404838169535,3.0388818063915553,2.25,True,31.06396484375,2.881999984383583,4298.765582375138,1491.5911192465119,0.3016334214972713,0.2704019272779512,0.5149564553469868,captured_after_logged_entry,33.94050598144531,0.752716064453125,-0.51639324426651,-0.3847261406550789,0.5488876385041551,46092.25199538092,,to_capture,True,4.740205055876164,4.740205055876164,True,0.8573644813902848,0.8573644813902848,True,0.37363928765477744,0.37363928765477744,False,,,True,0.09037470582591595,0.09037470582591595,True,0.08513153343024285,0.08513153343024285
iteration_18__phase_1__nominal,iteration_18,18,phase_1,6.018518518518519,nominal,True,target_reached,35.150543212890625,35.15049980953336,35.150543212890625,0.7478482127189636,0.7478482127189636,47664.19509782634,1356.0033386751184,0.0,0.13503364105773744,0.0,-1.0515360456874505,61.6900518089397,-1.6491672095944554,0.597631163907005,143.67233942165868,0.3780949119879391,0.3035145936387157,0.40228656331974905,2.226695436964245,0.33207724547722917,0.32495054224133263,2.3579144040178286,0.38574277931368056,0.0389428112078389,0.0047875545933445925,0.433142898282276,0.2,538,6391,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,40046.18978842259,1334.8729929474198,-1.0111716111685776,-1.5897498890372261,0.5785782778686486,154.61637601389495,0.4038406778075981,0.2917368976120691,9.87249755859375,0.7864452600479126,0.7864452600479126,11.759079933166504,0.21446621417999268,9.87249755859375,4.524963126162788,4.524963126162788,0.0,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,377.643507299268,1809.1898501283606,0.0,1809.1898501283606,0.9078324748410544,4.524963126162788,0.0,4.524963126162788,2.478812298311812,3.6073479652404785,0.500518798828125,-3.6073479652404785,0.0389428112078389,0.0047875545933445925,0.04373036580118349,0.7456791997382209,0.4309297221581087,3.7605515416284034,active_clipped_a1 + active_clipped_a2,35.13830488368767,50,1.431866138858139,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.45787872001842,2.459505596845003,3.816203904716017,2.4047097931560475,4.45787872001842,3.067688626768838,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.05659110921637353,0.7346043534835252,0.42498085593413015,34.5406504177396,1.435363608845939,2.4571096213269303,2.397731151988611,3.0603099043988182,2.25,True,32.19151306152344,2.9589999839663506,4397.949130862217,1486.2957602882605,0.3091035221076287,0.2766210774288159,0.5313088489799838,captured_after_logged_entry,35.145050048828125,0.7512984871864319,0.36306867003440857,0.2675971361833554,0.6395970394736842,47664.19509782634,,to_capture,True,4.895080916633204,4.895080916633204,True,0.9017122593345057,0.9017122593345057,True,0.39184097034037413,0.39184097034037413,False,,,True,0.09190528761806933,0.09190528761806933,True,0.09026318608465625,0.09026318608465625
iteration_18__phase_2__nominal,iteration_18,18,phase_2,12.037037037037038,nominal,True,target_reached,35.9095458984375,35.90949980542064,35.9095458984375,0.7483802437782288,0.7483802437782288,48714.618041678434,1356.5941688311912,0.0,0.13845918211058356,0.0,-1.0440222480941983,69.8467257794387,-1.6383431102446286,0.5943208621504305,162.12238924680926,0.41876301203591176,0.30577846055617747,0.4254879982934204,2.231863708282579,0.3250701789808167,0.3064545889858644,2.4072775686876167,0.35679170410722955,0.04079959864330854,0.004324534426614801,0.43422732265637504,0.2,521,6529,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39966.94114784645,1332.2313715948817,-1.0273733626813517,-1.5998127751633213,0.5724394124819698,176.58416934914715,0.4530154987568662,0.29556377849150584,7.760467529296875,0.7108036279678345,0.7108036279678345,12.348213195800781,0.2938702702522278,6.220458984375,4.256836016657985,4.256836016657985,-1.540008544921875,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,405.4647434284531,1573.026212562141,0.0384979248046875,1573.026212562141,0.9851860703404027,3.7652247364276263,0.0384979248046875,3.7652247364276263,2.3003525548061323,3.5158917903900146,0.53350830078125,-3.5158917903900146,0.04079959864330854,0.004324534426614801,0.04512413306992334,0.7497836858120378,0.43187634845637407,3.7686427836744922,active_clipped_a1 + active_clipped_a2,35.03895119366325,51,1.4230276694114405,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.550677510263588,2.480375885988831,3.9380265202467073,2.429725783933153,4.550677510263588,3.0955065054449173,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.056011604597735604,0.7375193397690328,0.4275464064531094,34.518569871462475,1.4246136991790268,2.479999555164859,2.4287406465727823,3.0926237619920904,2.25,True,33.04400634765625,2.86549998447299,4228.925801578622,1475.8073022137485,0.3009901744163452,0.2703117933665419,0.4913679527331982,captured_after_logged_entry,35.904052734375,0.7509098052978516,0.026557832956314087,0.3716435145493505,0.47565104166666666,48714.618041678434,,to_capture,True,4.994143742155343,4.994143742155343,True,0.9267564140075946,0.9267564140075946,True,0.4033000897968697,0.4033000897968697,False,,,True,0.09880259213671536,0.09880259213671536,True,0.09382438387693565,0.09382438387693565
iteration_19__phase_1__nominal,iteration_19,19,phase_1,6.018518518518519,nominal,True,target_reached,35.244049072265625,35.24399980902672,35.244049072265625,0.7471031546592712,0.7471031546592712,47719.67214494209,1353.980036418003,0.0,0.13826466916354557,0.0,-1.0511373735539857,62.420599619785655,-1.646153263109411,0.5950158895554251,145.61669063300036,0.3813754938336007,0.3049572011851239,0.4113871598385944,2.2252039615540213,0.3312067954420273,0.31741551838742205,2.3566097997743047,0.37537257715460204,0.040225178566150446,0.004224262182322131,0.43375906388673385,0.2,527,6408,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,39944.65553719948,1331.4885179066491,-1.0203574957406951,-1.5947353987252393,0.5743779029845439,156.96039920771872,0.4079796168442968,0.29455509131095947,7.590118408203125,0.7380658388137817,0.7380658388137817,12.288336753845215,0.25838997960090637,7.579132080078125,-4.300534152919596,4.300534152919596,-0.010986328125,0.55,row_order_cumulative_dt_T,1e-09,0.55,True,410.0471332550265,1794.4319191755192,0.016510009765625,1794.4319191755192,1.0115804911191353,4.264082957438632,0.0275115966796875,-4.264082957438632,2.4504333442762607,3.4710633754730225,0.5059967041015625,-3.4710633754730225,0.040225178566150446,0.004224262182322131,0.04444944074847258,0.7453258133877203,0.4314755760423105,3.7589901570417013,active_clipped_a1 + active_clipped_a2,35.07687770372668,50,1.4291173343307915,fixed morphology peak within each smootherstep support: kappa_L_joint1=7.5*phi1; kappa_L_joint2=7.5*phi2,7.5,0.20833333333333334,0.4583333333333333,0.5416666666666666,0.7916666666666666,False,False,4.533955465486971,2.469878645011257,3.8578975894601157,2.4124773441474923,4.533955465486971,3.0790156165605094,30.0,row_order_cumulative_dt_T,1e-09,30.0,True,0.05754151662516874,0.739552065570352,0.4262169796233917,34.5136243101443,1.4317734985507884,2.470038613948939,2.40730225742847,3.0747928598086105,2.25,True,32.34550476074219,2.898499984294176,4282.736792667656,1477.5700589526,0.2986484169095536,0.26770829899614407,0.5054676129032715,captured_after_logged_entry,35.238555908203125,0.7507994174957275,0.40816280245780945,0.18133037807828153,0.6747395833333333,47719.67214494209,,to_capture,True,4.94521054307105,4.94521054307105,True,0.9398793381427518,0.9398793381427518,True,0.4182321258213227,0.4182321258213227,True,0.015118930447116508,0.015118930447116508,True,0.10546576822502556,0.10546576822502556,True,0.09806849591848557,0.09806849591848557
