sim_time,center_x,center_y,heading,frame_path
200.0054931640625,1344.0,896.0,0.5061464309692383,field_0.npz
212.50152587890625,1284.6490478515625,716.1834716796875,0.7022392153739929,field_1.npz
233.72598266601562,648.9345703125,614.9454956054688,0.22379183769226074,field_2.npz
