episode_time_T,distance_L
0.0,12.423931121826172
0.0055084228515625,12.423916816711426
0.011016845703125,12.423893928527832
0.016510009765625,12.423877716064453
0.022003173828125,12.42387866973877
0.0275115966796875,12.423900604248047
0.03302001953125,12.423928260803223
0.03851318359375,12.423954963684082
0.04400634765625,12.423988342285156
0.0495147705078125,12.424034118652344
0.055023193359375,12.424094200134277
0.060516357421875,12.424155235290527
0.066009521484375,12.424221992492676
0.0715179443359375,12.424296379089355
0.0770263671875,12.424384117126465
0.08251953125,12.424476623535156
0.0880126953125,12.42457389831543
0.0935211181640625,12.424676895141602
0.099029541015625,12.424789428710938
0.104522705078125,12.424904823303223
0.110015869140625,12.425024032592773
0.1155242919921875,12.425149917602539
0.12103271484375,12.425280570983887
0.12652587890625,12.4254150390625
0.13201904296875,12.425545692443848
0.1375274658203125,12.425682067871094
0.1430206298828125,12.425820350646973
0.1485137939453125,12.425962448120117
0.154022216796875,12.426098823547363
0.159515380859375,12.426231384277344
0.1650238037109375,12.426366806030273
0.1705169677734375,12.426502227783203
0.1760101318359375,12.42663288116455
0.1815032958984375,12.426752090454102
0.18701171875,12.42686653137207
0.1925048828125,12.426981925964355
0.1980133056640625,12.427096366882324
0.2035064697265625,12.42719554901123
0.209014892578125,12.42728042602539
0.214508056640625,12.427362442016602
0.220001220703125,12.42744255065918
0.2255096435546875,12.42751407623291
0.23101806640625,12.427569389343262
0.23651123046875,12.4276123046875
0.24200439453125,12.427650451660156
0.2475128173828125,12.42768669128418
0.253021240234375,12.42770767211914
0.258514404296875,12.427713394165039
0.264007568359375,12.42771053314209
0.2695159912109375,12.42770767211914
0.2750244140625,12.427695274353027
0.280517578125,12.427671432495117
0.2860107421875,12.42763614654541
0.2915191650390625,12.427597999572754
0.297027587890625,12.427558898925781
0.302520751953125,12.42751407623291
0.308013916015625,12.427460670471191
0.3135223388671875,12.42740249633789
0.3190155029296875,12.427345275878906
0.3245086669921875,12.427288055419922
0.33001708984375,12.427227973937988
0.33551025390625,12.427165031433105
0.3410186767578125,12.427105903625488
0.3465118408203125,12.427043914794922
0.3520050048828125,12.426987648010254
0.3574981689453125,12.426937103271484
0.363006591796875,12.426885604858398
0.368499755859375,12.426835060119629
0.3740081787109375,12.426791191101074
0.3795013427734375,12.42675495147705
0.385009765625,12.426725387573242
0.3905029296875,12.426698684692383
0.39599609375,12.42667293548584
0.4015045166015625,12.426655769348145
0.407012939453125,12.426654815673828
0.412506103515625,12.426655769348145
0.417999267578125,12.426657676696777
0.4235076904296875,12.426664352416992
0.42901611328125,12.426685333251953
0.43450927734375,12.426719665527344
0.44000244140625,12.426753044128418
0.4455108642578125,12.426786422729492
0.451019287109375,12.426830291748047
0.456512451171875,12.426888465881348
0.462005615234375,12.426955223083496
0.4675140380859375,12.42701530456543
0.4730224609375,12.427079200744629
0.478515625,12.427155494689941
0.4840087890625,12.42724895477295
0.4895172119140625,12.42734146118164
0.495025634765625,12.427431106567383
0.500518798828125,12.427529335021973
0.506011962890625,12.427645683288574
0.5115203857421875,12.427764892578125
0.51702880859375,12.42788028717041
0.52252197265625,12.427999496459961
0.52801513671875,12.428131103515625
0.5335235595703125,12.428277015686035
0.539031982421875,12.428422927856445
0.544525146484375,12.428566932678223
0.550018310546875,12.42872142791748
0.5555267333984375,12.428889274597168
0.56103515625,12.429064750671387
0.5665283203125,12.429239273071289
0.572021484375,12.42941665649414
0.5775299072265625,12.429606437683105
0.5830230712890625,12.429808616638184
0.5885162353515625,12.430013656616211
0.594024658203125,12.430220603942871
0.599517822265625,12.430436134338379
0.6050262451171875,12.43066120147705
0.6105194091796875,12.430889129638672
0.6160125732421875,12.431120872497559
0.6215057373046875,12.431358337402344
0.62701416015625,12.431601524353027
0.63250732421875,12.43184757232666
0.6380157470703125,12.432093620300293
0.6435089111328125,12.432343482971191
0.649017333984375,12.432595252990723
0.654510498046875,12.432849884033203
0.660003662109375,12.433098793029785
0.6655120849609375,12.433348655700684
0.6710205078125,12.433599472045898
0.676513671875,12.433849334716797
0.6820068359375,12.434091567993164
0.6875152587890625,12.434324264526367
0.693023681640625,12.434555053710938
0.698516845703125,12.43478775024414
0.704010009765625,12.435011863708496
0.7095184326171875,12.435219764709473
0.71502685546875,12.435419082641602
0.72052001953125,12.435615539550781
0.72601318359375,12.435810089111328
0.7315216064453125,12.435990333557129
0.737030029296875,12.436152458190918
0.742523193359375,12.436304092407227
0.748016357421875,12.436453819274902
0.7535247802734375,12.436596870422363
0.759033203125,12.43671989440918
0.7645263671875,12.436824798583984
0.77001953125,12.43692398071289
0.7755279541015625,12.43702220916748
0.781036376953125,12.437105178833008
0.786529541015625,12.437167167663574
