episode_time_T,distance_L,center_x_L,center_y_L,yaw_moment_z_L2,bearing_steering_clipped_effect_a1,bearing_steering_clipped_effect_a2,phase_asymmetry_clipped_effect_a1,phase_asymmetry_clipped_effect_a2,response_burst_clipped_effect_a1,response_burst_clipped_effect_a2
0.16497802734375,12.426265716552734,20.9997501373291,14.001456260681152,-0.002601455295014432,5.383810786639623,3.2640983128733714,-0.27902055435690976,0.1495410753252786,-0.11404247554979818,0.06112106853840871
0.1704864501953125,12.42639446258545,20.999752044677734,14.001498222351074,-0.11565072366206675,5.419118202471319,3.2874214220949103,-0.27559162305767515,0.1553310180539631,-0.1132959392072701,0.06385670719302805
0.175994873046875,12.426520347595215,20.9997501373291,14.00153923034668,-0.09273777407322381,5.496795151606149,3.3377531411829704,-0.2750304121530478,0.1632490811154117,-0.11368175158852356,0.06747777942495103
0.181488037109375,12.426633834838867,20.999752044677734,14.001566886901855,0.023571407500945885,5.614939178684172,3.40064561090512,-0.26556850535562404,0.1663663846832324,-0.10440329233299828,0.0654038334523448
0.186981201171875,12.426742553710938,20.9997615814209,14.00158405303955,0.03202273481535656,5.690622463683552,3.441615154389378,-0.256997394658697,0.1704242323011398,-0.09934749246815322,0.0658809018566644
0.1924896240234375,12.426851272583008,20.999773025512695,14.001603126525879,-0.06430390821870446,5.71009860232287,3.4661993002419695,-0.2596253882920969,0.18285110540373684,-0.10876925791067116,0.07660490822467025
0.197998046875,12.426956176757812,20.99978256225586,14.001625061035156,-0.11788678944732567,5.75723239922193,3.4896518546612665,-0.24845812602674044,0.1865220657744976,-0.1044847179595898,0.0784385914332748
0.2034912109375,12.427048683166504,20.999792098999023,14.001640319824219,-0.05971673810148914,5.844400340499866,3.5379746270225683,-0.23896451595276602,0.1921239559736203,-0.10082913188398557,0.08106513897137113
0.208984375,12.427128791809082,20.999807357788086,14.001640319824219,0.037443477900522715,5.9539985953704155,3.578431421927524,-0.21442256084851508,0.1857997860071121,-0.0829202243434608,0.07185139417097597
0.2144927978515625,12.427201271057129,20.99983024597168,14.001632690429688,0.011363403091360524,5.994015096281934,3.6060224868869737,-0.2073690058788049,0.19526123069856727,-0.0857436957430906,0.08073732853415994
0.220001220703125,12.42727279663086,20.999855041503906,14.001629829406738,-0.11022705965335966,6.009096743603157,3.607214963938787,-0.19086410750129268,0.19723649583133973,-0.08112321421110558,0.08383167852271622
0.225494384765625,12.427337646484375,20.999879837036133,14.001627922058105,-0.11171820413954592,6.063834029434852,3.6265786236597073,-0.1716144778624873,0.19708194464617002,-0.07306745130349768,0.08391060924807991
0.230987548828125,12.427383422851562,20.999906539916992,14.001612663269043,-0.008663164275986901,6.149302528862397,3.6639077112473064,-0.15242340426919654,0.197958448024929,-0.0649773611176716,0.08438873036120054
0.2364959716796875,12.427417755126953,20.999940872192383,14.00158405303955,0.040400887368122085,6.220437904229858,3.6718947438299194,-0.12190048472910142,0.1836086299024915,-0.04717122480462166,0.0710501190905557
0.24200439453125,12.427444458007812,20.999980926513672,14.001553535461426,-0.03005919996384776,6.233861697890974,3.677666860098327,-0.10540399361974195,0.1910707297674321,-0.04498269533129218,0.08154222746875295
0.24749755859375,12.427470207214355,21.000022888183594,14.0015287399292,-0.12637410482244604,6.247922376764533,3.6647621386129474,-0.07977755980002854,0.1845271735024383,-0.03404773429417851,0.07875312543044721
0.25299072265625,12.427482604980469,21.000064849853516,14.00149917602539,-0.08635564819189767,6.301418096335212,3.6752443118627403,-0.05460263809493249,0.17943290792616207,-0.023295264112862313,0.0765519236160559
0.2584991455078125,12.42747688293457,21.000112533569336,14.001453399658203,0.044379283446428275,6.3726452762007675,3.681522858142186,-0.026699744303838813,0.16188309686465274,-0.010212836881409615,0.06192140431466697
0.264007568359375,12.427464485168457,21.00016975402832,14.001398086547852,0.033993575643163076,6.395980300224984,3.6754597353888663,-0.0017600761793428177,0.1567025283664858,-0.0006910952456582464,0.06152936651721319
0.269500732421875,12.427447319030762,21.00023078918457,14.001346588134766,-0.088772476201612,6.387007755948629,3.6540585556298026,0.02476099781596197,0.15482283865683577,0.010522604583236728,0.06579458242146607
0.274993896484375,12.4274263381958,21.00029182434082,14.001297950744629,-0.11314658525129939,6.399695244658952,3.636216457603604,0.05099815445422884,0.14443305799100514,0.021628604667272455,0.061254873742075944
0.280487060546875,12.427392959594727,21.000356674194336,14.001239776611328,-0.025300016718482254,6.440875582101295,3.634533990759188,0.07745444247084698,0.1346523639624415,0.03276662355604287,0.05696385100892698
0.285980224609375,12.427347183227539,21.000431060791016,14.001167297363281,0.059287693210791303,6.461965393891047,3.614735959909627,0.0938925923735745,0.11229591907501657,0.03405015862320582,0.040724127011310784
0.2914886474609375,12.427295684814453,21.000511169433594,14.001090049743652,0.009526408323132785,6.456936271654312,3.591461205670397,0.1255157464407759,0.10917991680295103,0.051638209522337775,0.04491751496822971
0.2969970703125,12.42724323272705,21.000593185424805,14.001018524169922,-0.10590160465050147,6.426553580576151,3.549637154459358,0.1493378256695621,0.09716848926073318,0.0625235674569602,0.04068172658698899
0.302490234375,12.427188873291016,21.000675201416016,14.000946998596191,-0.08521144488196342,6.424644981112448,3.5236171242699506,0.17130651581239142,0.0842809683549195,0.07141829146249812,0.03513703337066865
0.3079833984375,12.427123069763184,21.000764846801758,14.000864028930664,0.0392542902292039,6.429947266459989,3.5039385256578797,0.18150712585815754,0.06729644832687143,0.06844722921488788,0.02537782140617928
0.3134765625,12.42705249786377,21.00086212158203,14.000770568847656,0.057950716746546505,6.406358156819874,3.4702052988758894,0.19333643690538338,0.053043352922918174,0.06879954698026225,0.018875690013864244
0.3189697265625,12.426979064941406,21.000961303710938,14.000678062438965,-0.030284298301773482,6.373990334899178,3.425128217388906,0.22707956338607893,0.0443272930566998,0.09318135998079313,0.01818956047694975
0.3244781494140625,12.426910400390625,21.001060485839844,14.000589370727539,-0.09144785284934187,6.3250824346975865,3.377412074419137,0.24051135272811486,0.030897979335929193,0.09809383966181784,0.012601905882918985
0.329986572265625,12.426838874816895,21.001161575317383,14.00049877166748,-0.04155865807211967,6.301279503331249,3.3439572974640903,0.2541398607184586,0.018030494027055255,0.10297456802461902,0.007305750182036164
0.335479736328125,12.426762580871582,21.001272201538086,14.000397682189941,0.07085268969052905,6.257371168761354,3.3148838759794756,0.23920895310492796,0.004894657368440747,0.07969539023200589,0.001630715004461436
0.340972900390625,12.426689147949219,21.001388549804688,14.000288963317871,0.05765309130910623,6.206997126805385,3.2692002059986063,0.25175528109023304,-0.0061828091447271305,0.08660379257650952,-0.0021268857534639807
0.3464813232421875,12.426613807678223,21.001501083374023,14.00018310546875,-0.05554561918967593,6.144210535134812,3.2078985378542946,0.27857620380822645,-0.018200344375326694,0.1103212187903928,-0.007207665789261242
0.35198974609375,12.426544189453125,21.001611709594727,14.000081062316895,-0.0700793903977015,6.077078362904553,3.1581779803916277,0.28219568791392735,-0.029007490853215856,0.11081893136999543,-0.011391312042510648
0.35748291015625,12.426477432250977,21.001728057861328,13.99997615814209,0.01655458382427355,6.0268426310553425,3.1225371626345346,0.27956548206571963,-0.03846526930975713,0.10466323191865712,-0.01440055965719722
0.36297607421875,12.426411628723145,21.00185203552246,13.999861717224121,0.09020694771203397,5.946382544546064,3.088457296681417,0.2527752911217229,-0.04302669270197157,0.07561203741242561,-0.012870466428415384
0.3684844970703125,12.426349639892578,21.001976013183594,13.999743461608887,0.042372634257333175,5.875612323245022,3.029822978431694,0.2686132992129595,-0.05402648478593974,0.09216607425812118,-0.018537462676924576
0.373992919921875,12.426288604736328,21.002092361450195,13.999629020690918,-0.06169536655107777,5.784672829931083,2.963385257509401,0.27945277181252504,-0.06448577445580561,0.10558948363244092,-0.024365546930392057
0.379486083984375,12.42623519897461,21.002206802368164,13.999518394470215,-0.04055707030827893,5.7057981682194265,2.915643282699701,0.27492999597830536,-0.0713342120329159,0.10279579287425733,-0.026671723683300286
0.384979248046875,12.426189422607422,21.002330780029297,13.999403953552246,0.07660436580413688,5.622080095471603,2.887693766870461,0.24412897638832987,-0.0701793486253397,0.07317044412656504,-0.02103418522207967
0.3904876708984375,12.42615032196045,21.002458572387695,13.999282836914062,0.0930614087617272,5.535158668754837,2.842885183709738,0.23290029397727463,-0.07335692241792202,0.06531273191504017,-0.020571640018891557
0.39599609375,12.426108360290527,21.00257682800293,13.999160766601562,0.008407016777704612,5.450699176682565,2.7741926224581572,0.2507030401357271,-0.08580525264260253,0.08883941988274091,-0.03040604877999975
0.4014892578125,12.426074028015137,21.002687454223633,13.999043464660645,-0.04716474038844609,5.346123259227236,2.717308399338691,0.2425533599618397,-0.08965504525727752,0.0866480959882785,-0.03202775244386835
0.406982421875,12.426051139831543,21.0028018951416,13.998929023742676,0.005583831347471424,5.268016925525811,2.6776646177684835,0.2319610510087946,-0.09216611321587465,0.08083202527316935,-0.03211734711666381
0.4124908447265625,12.42603874206543,21.0029239654541,13.998810768127441,0.10624543830174105,5.176067963938066,2.6549915110725184,0.19665832142329087,-0.08368379231060707,0.05020463277429554,-0.021363520402839953
0.417999267578125,12.42602825164795,21.00304412841797,13.998687744140625,0.08494828956538925,5.086218513776778,2.6048794644740916,0.19168665876424917,-0.08711305578280104,0.052039157208416675,-0.02364948105419451
0.423492431640625,12.426016807556152,21.003150939941406,13.998567581176758,-0.02208795562039434,4.987675150541628,2.5372332779565934,0.19912165289760075,-0.09647114574762305,0.06780860988361503,-0.032852149386233265
0.428985595703125,12.426016807556152,21.003253936767578,13.998453140258789,-0.022567084759396394,4.89753544708595,2.4940411084604266,0.1872405152920651,-0.0966211040262106,0.06302687031376308,-0.032523547500034944
0.4344940185546875,12.426027297973633,21.00336456298828,13.998340606689453,0.06829916989352114,4.822010650592331,2.472499667363749,0.16336696318545574,-0.08975436071003262,0.04518198152846953,-0.02482313307799533
0.44000244140625,12.42604923248291,21.00347900390625,13.998225212097168,0.11038808943642997,4.744444998717897,2.4436159251640923,0.14610480078503052,-0.08547118369898499,0.034693894909606726,-0.02029589889667882
0.44549560546875,12.426067352294922,21.003583908081055,13.998108863830566,0.05127308288216881,4.655823306512115,2.391425831566207,0.14425820969812087,-0.08993497168149034,0.041075339321668736,-0.02560762043582887
0.45098876953125,12.4260892868042,21.00367546081543,13.99799919128418,-0.029772076602478492,4.560962797960963,2.338608983835186,0.13979058342982142,-0.09303573415694144,0.04504762996121414,-0.02998084150336
0.4564971923828125,12.42612361907959,21.003768920898438,13.997897148132324,0.0063380016228909986,4.498338459689183,2.3122319641874673,0.12822305503020281,-0.09133150837497217,0.04032870261158905,-0.028725576999039326
0.462005615234375,12.42617130279541,21.003873825073242,13.997796058654785,0.11800471303482496,4.448230245837182,2.30818840117606,0.10522160339442266,-0.08046635216745868,0.023415599652654606,-0.01790666390816975
0.467498779296875,12.42621898651123,21.00397491455078,13.997692108154297,0.10128492232956887,4.38414257215369,2.277563588074521,0.0972869415150388,-0.0802070087767377,0.022803970346981117,-0.018800449693261556
0.472991943359375,12.426264762878418,21.004058837890625,13.997591018676758,-0.006884462945569325,4.303413263900296,2.2276034118006294,0.09645901305361626,-0.08622142616504452,0.030079021446230314,-0.02688661271395526
0.4785003662109375,12.426316261291504,21.00413703918457,13.997499465942383,-0.016718824110512287,4.244525391341851,2.2032244217088057,0.085991152581812,-0.0839694096092165,0.02666605983736403,-0.026039112558901234
0.4840087890625,12.426384925842285,21.004226684570312,13.997414588928223,0.06834509663624289,4.219200783631342,2.2040237389318804,0.0716245364238901,-0.07714319703221806,0.018391153704607532,-0.019808189549568755
0.489501953125,12.426461219787598,21.00432014465332,13.997328758239746,0.11701765335726488,4.192354877102833,2.2007951643092456,0.05990103938591851,-0.07205444643505743,0.013025551446174788,-0.015668324098996322
0.4949951171875,12.426535606384277,21.004404067993164,13.997243881225586,0.06045059391716734,4.141601990029033,2.174539690434118,0.0539168938539909,-0.07368711246215476,0.014098858703750494,-0.01926862088355019
0.5005035400390625,12.42660903930664,21.004474639892578,13.997166633605957,-0.02812305058544995,4.084561665843346,2.145329822752438,0.04724736999660273,-0.07519303996326965,0.014491123061583622,-0.023062269827096138
0.506011962890625,12.426695823669434,21.004547119140625,13.997099876403809,-0.0009126835226069829,4.0705292489912885,2.1444686585431025,0.0381476001500598,-0.07334124831957478,0.01170842323671728,-0.022510207002715887
0.511505126953125,12.426795959472656,21.00463104248047,13.997036933898926,0.10515107651023214,4.087083657993038,2.1685771305957378,0.02633277003721446,-0.06483585777996481,0.005970202618684084,-0.014699676766087855
0.516998291015625,12.426898956298828,21.004714965820312,13.996973037719727,0.1012478412531479,4.080125376711617,2.1711074949130733,0.0179788275781263,-0.0630731071103483,0.004143178256192925,-0.014535048227953595
0.5225067138671875,12.426997184753418,21.004783630371094,13.99691390991211,0.005845557086228581,4.044303705485483,2.1524124837264935,0.010259190414398489,-0.06631199956260403,0.0031340268802289017,-0.02025730888271937
0.52801513671875,12.427102088928223,21.004846572875977,13.996865272521973,-0.0308873020958913,4.033666386018552,2.154138083468018,0.0007999634016400137,-0.06393844897128531,0.0002492094955144353,-0.019918496995575907
0.53350830078125,12.427221298217773,21.00491714477539,13.996824264526367,0.03448438247775698,4.070691410063532,2.183582324096971,-0.008671526493788662,-0.060067291009554324,-0.0024941920497418835,-0.017277161038823152
0.53900146484375,12.427350997924805,21.00499725341797,13.996783256530762,0.11354548193749103,4.118224091031532,2.220871023999477,-0.01711142327143378,-0.05356350886715511,-0.0038655550959134644,-0.012100261408537705
0.54449462890625,12.427478790283203,21.005069732666016,13.996743202209473,0.06318172572956371,4.12085445248529,2.2282878761940292,-0.027657688429950866,-0.053393801309352895,-0.007447321541643959,-0.014377224896742646
0.54998779296875,12.427605628967285,21.005128860473633,13.996710777282715,-0.04270351204205802,4.106864617244128,2.227424103905518,-0.03981458519857206,-0.05324945743796583,-0.012818793124980132,-0.017144314715585196
0.5554962158203125,12.427745819091797,21.00518798828125,13.996688842773438,-0.025592719916815554,4.1471026183237285,2.258822821688943,-0.051219747922148784,-0.050254479746289604,-0.01666712448123242,-0.01635302209890277
0.561004638671875,12.427898406982422,21.005258560180664,13.99666976928711,0.08102580873109844,4.232091137303767,2.3164164052974616,-0.05848120841012161,-0.04339838484517777,-0.015359288257894121,-0.01139799126737806
0.5664825439453125,12.428054809570312,21.00533103942871,13.996648788452148,0.0870148791874854,4.282276093126113,2.3539074160606397,-0.06949020909796388,-0.03956405016260334,-0.018099002747952397,-0.01030461502286606
0.571990966796875,12.428210258483887,21.00539207458496,13.99663257598877,-0.003918448609883551,4.287903794531605,2.3683328259150738,-0.08878409530644937,-0.038845513495855855,-0.029911208162120673,-0.01308698631583205
0.577484130859375,12.428374290466309,21.005447387695312,13.996625900268555,-0.05333060243734611,4.322491538240408,2.3994492727991705,-0.10164311351424438,-0.03382478566588709,-0.034677990431230654,-0.011540138363585584
0.582977294921875,12.428547859191895,21.00550651550293,13.996623992919922,-0.0008136598636099279,4.40526145549304,2.458466648099183,-0.11736472881352711,-0.02897775326942842,-0.04055802791339502,-0.010013915917076233
0.5884857177734375,12.428730964660645,21.005573272705078,13.996620178222656,0.0816773520065226,4.513333341577146,2.527858629975521,-0.12127501425530696,-0.02117596573232916,-0.03380565132778379,-0.00590284254734641
0.593994140625,12.428915023803711,21.005638122558594,13.996614456176758,0.05594425651601398,4.565033299634042,2.5717741763697024,-0.13939811745027875,-0.01566310302667162,-0.04265998200022203,-0.004793376735694466
0.5994873046875,12.429104804992676,21.005693435668945,13.996615409851074,-0.05487028404255412,4.58215294843543,2.600646119351074,-0.16346749457072463,-0.009445124302313701,-0.05870582964171156,-0.0033920129484599215
0.60498046875,12.429299354553223,21.00574493408203,13.996623992919922,-0.060142556396954205,4.651628689974983,2.655919758322227,-0.1803288895815527,-0.0016569104338692853,-0.06560368421924068,-0.0006027843299811764
0.6104888916015625,12.429503440856934,21.005802154541016,13.996631622314453,0.026112385715110875,4.767544815465975,2.7355529509035303,-0.193931912010056,0.006740750791713879,-0.06704564227513998,0.0023303950420654473
0.615997314453125,12.429713249206543,21.0058650970459,13.996633529663086,0.06959572316569052,4.874028884592134,2.8058865928909693,-0.20024079571282805,0.015038268723241544,-0.0619081588854975,0.004649359917728191
0.621490478515625,12.429924011230469,21.005924224853516,13.996634483337402,0.007924054917668677,4.908008736713393,2.8543595974221248,-0.2338759193098756,0.026323036609326778,-0.08668273271824845,0.009756253458977682
0.626983642578125,12.43014144897461,21.0059757232666,13.99664306640625,-0.08666869601509486,4.947772140994264,2.8963888996056752,-0.2510222769832069,0.03705196971806757,-0.0958936516961959,0.014154316188598415
0.6324920654296875,12.430360794067383,21.006023406982422,13.996655464172363,-0.06372763169544271,5.0371131738927675,2.9679562087229705,-0.27033472170713413,0.04885986614302418,-0.10447039808523151,0.01888181301358216
0.63800048828125,12.430583953857422,21.00607681274414,13.996660232543945,0.04764288116111004,5.178156276227451,3.0563444273708207,-0.2732711248489732,0.05805935677878793,-0.09463228130507684,0.02010563460050463
0.64349365234375,12.430807113647461,21.006134033203125,13.99665641784668,0.05065495489139327,5.264667208868299,3.12437106727751,-0.2884696131904585,0.07014581514519236,-0.1001238309688608,0.02434664664015429
0.64898681640625,12.43103313446045,21.006187438964844,13.996654510498047,-0.04706622889958112,5.288053149688345,3.174864856076141,-0.3237204182549136,0.088389393707347,-0.1291290264209306,0.03525769680174662
0.6544952392578125,12.43126392364502,21.006235122680664,13.996659278869629,-0.10422622429601347,5.347678859178238,3.228341363107665,-0.3368854820875762,0.1018309754114668,-0.1357074264008047,0.041020525774339234
0.660003662109375,12.43149471282959,21.006282806396484,13.996660232543945,-0.04484196233451598,5.450352412359465,3.3102487358496777,-0.3547058626903674,0.11746668457226939,-0.1442260447197763,0.04776282854110292
0.665496826171875,12.431719779968262,21.00633430480957,13.996649742126465,0.0501580726949431,5.587742227629678,3.3861987995512024,-0.3438662865005775,0.12381411677956145,-0.12434171504422831,0.044771064310287656
0.670989990234375,12.4319429397583,21.006389617919922,13.99663257598877,0.020997745567569837,5.640932016983842,3.4499501224861913,-0.3699209316371541,0.1439810007446436,-0.14569987666509343,0.05670945398458116
0.6764984130859375,12.432168006896973,21.006441116333008,13.996621131896973,-0.1012963155537534,5.671577308481364,3.4942075993548034,-0.38693305425383606,0.16202689985044394,-0.16128603833901423,0.06753797974593923
0.6820068359375,12.432393074035645,21.006488800048828,13.996611595153809,-0.1035486130151071,5.7490410080283985,3.5560932810142223,-0.39457278874257984,0.1771056927901835,-0.1657006378492678,0.0743754437694264
0.6875,12.432609558105469,21.00653839111328,13.996590614318848,-0.004473537087575252,5.855010306933436,3.636537636154678,-0.40417677387425943,0.19398474171044455,-0.17090975805969588,0.08202818028162895
0.6929931640625,12.432814598083496,21.006591796875,13.996557235717773,0.03786705989211114,5.965166640812127,3.688396311506219,-0.38359586362885434,0.19657693406367827,-0.14905368863330626,0.07638381927592164
0.6985015869140625,12.433019638061523,21.006649017333984,13.9965238571167,-0.03572986129879041,5.993590144943071,3.7407613969213624,-0.4050965029055238,0.2214837406046346,-0.17341233887457097,0.09481200949763924
0.704010009765625,12.433225631713867,21.006704330444336,13.996495246887207,-0.12550818079394332,6.04461426773338,3.7768537191792015,-0.39918032968714456,0.23276669059791288,-0.1718307435654598,0.1001965040563455
0.709503173828125,12.43342113494873,21.006757736206055,13.996461868286133,-0.08530866639677015,6.130052528323855,3.835033250280617,-0.3954340812774859,0.24601561499987756,-0.17108974957453071,0.1064418874209716
0.714996337890625,12.433598518371582,21.00681495666504,13.996413230895996,0.03293056473540901,6.249515603460129,3.88583050497476,-0.36930353623076506,0.2454799781447674,-0.14857507754621757,0.09875943014559141
0.720489501953125,12.43376636505127,21.006877899169922,13.996356010437012,0.015319871128156137,6.303052215651331,3.931481564632669,-0.36833041148486423,0.26222111970776174,-0.1553398989768322,0.11058929964752506
0.725982666015625,12.433935165405273,21.00694465637207,13.996302604675293,-0.09926622919267913,6.337008625752298,3.9588461849281185,-0.36012268988046614,0.2754239613300973,-0.15775604360758422,0.120652754394861
0.7314910888671875,12.434096336364746,21.00701141357422,13.996251106262207,-0.12021072631040397,6.400544675243557,3.9908183228664527,-0.34223191537538433,0.28229119802603564,-0.15042626311455898,0.12407963173922831
0.73699951171875,12.434239387512207,21.007078170776367,13.996188163757324,-0.03764799510183536,6.485957439346865,4.035261894524633,-0.32398093807945116,0.2897957869401597,-0.14282091683146092,0.1277510344591246
0.74249267578125,12.434367179870605,21.007152557373047,13.996110916137695,0.03158834894048823,6.580075162667407,4.055887764042455,-0.2860337702023532,0.2795278509640866,-0.11746697245138016,0.11479515284283703
0.74798583984375,12.43448543548584,21.007234573364258,13.9960298538208,-0.020247485078499494,6.613889012871594,4.085203454649782,-0.2748728764889954,0.2963844155014579,-0.12171487623826849,0.1312402770054879
0.75347900390625,12.43460464477539,21.007322311401367,13.995954513549805,-0.1203838022039605,6.653779572391116,4.0895329898017465,-0.2450078312497599,0.29519991779926347,-0.10867618592582318,0.1309394927843619
0.75897216796875,12.434709548950195,21.007410049438477,13.995877265930176,-0.11080042803439483,6.715583520262827,4.1063025869713305,-0.21500548776126038,0.29447863255808304,-0.09549675479360964,0.13079551623623242
0.7644805908203125,12.434793472290039,21.00750160217285,13.995784759521484,0.004283894972957114,6.794580210169139,4.128900351168626,-0.18262766970464028,0.29143601723804746,-0.08044420565736488,0.1283723268471686
0.769989013671875,12.434860229492188,21.00760269165039,13.99567985534668,0.02870923742705145,6.857253541800228,4.125103757414656,-0.1426067778853124,0.27518058158760805,-0.05937946032545227,0.114581331049048
0.775482177734375,12.434925079345703,21.007713317871094,13.995575904846191,-0.05054843302275458,6.882520650629864,4.129239378738209,-0.11360753247436506,0.2813688780308832,-0.050529544373151936,0.12514523375370068
